congress,session,chamber,period,total_votes,missed_votes,percent,percentile,period_start,period_end,pctile25,pctile50,pctile75,pctile90
113,2013,h,0,89,2,2.24719101124,56.8129330254,2013-01-03,2013-03-21,0.0,1.12359550562,4.49438202247,10.1123595506
lifetime,,h,,89,2,2.24719101124,50.5773672055,2013-01-03,2013-03-21,1.07462686567,2.19576719577,3.97928994083,5.93759867438
